@relation training_mediummaps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}
@data
5,5,1,1,1,1,4,14,Stop,North,Stop,Stop,North
4,5,1,1,1,1,3,14,Stop,West,Stop,Stop,West
4,6,1,1,1,1,4,14,Stop,North,Stop,Stop,North
3,6,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,7,1,1,1,1,4,14,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,14,Stop,North,Stop,Stop,North
4,8,1,1,1,1,3,14,Stop,West,Stop,Stop,West
4,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
3,9,0,1,1,1,3,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,3,14,Stop,East,Stop,Stop,East
2,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
3,8,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,13,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,7,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,6,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,6,1,1,1,0,1,14,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
2,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,7,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,7,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,8,1,1,1,1,2,12,Stop,West,Stop,Stop,West
3,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,12,Stop,South,Stop,Stop,South
2,7,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,6,1,1,1,1,1,12,Stop,North,Stop,Stop,North
1,6,1,1,1,0,1,13,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,11,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,11,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,13,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,7,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,6,1,1,1,1,2,14,Stop,South,Stop,Stop,South
2,5,1,1,1,1,2,14,Stop,South,Stop,Stop,South
2,4,1,1,1,1,2,13,Stop,East,Stop,Stop,East
2,3,1,0,1,1,2,14,Stop,North,Stop,Stop,North
3,3,1,0,1,1,2,14,Stop,West,Stop,Stop,West
3,4,1,1,1,1,3,14,Stop,North,Stop,Stop,North
2,4,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,5,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,6,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,7,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,14,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,1,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,7,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,7,1,1,1,0,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,13,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,11,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,11,Stop,West,Stop,Stop,West
2,8,1,1,1,1,2,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,11,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
2,8,1,1,1,1,1,11,Stop,West,Stop,Stop,West
2,7,1,1,1,1,1,11,Stop,North,Stop,Stop,North
1,7,1,1,1,0,2,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,3,11,Stop,East,Stop,Stop,East
1,9,0,1,1,0,3,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
3,8,1,1,1,1,3,12,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,14,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,14,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,14,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,14,Stop,South,Stop,Stop,South
3,7,1,1,1,1,4,14,Stop,East,Stop,Stop,East
3,6,1,1,1,1,5,14,Stop,East,Stop,Stop,East
4,6,1,1,1,1,5,13,Stop,North,Stop,Stop,North
5,6,1,1,1,1,4,13,Stop,West,Stop,Stop,West
5,7,1,1,1,1,3,13,Stop,West,Stop,Stop,West
4,7,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,7,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,14,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,7,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,6,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,5,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,5,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,6,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,6,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,7,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,9,0,1,1,1,1,14,Stop,South,Stop,Stop,South
1,9,0,1,1,0,2,14,Stop,East,Stop,Stop,East
1,8,1,1,1,0,3,14,Stop,East,Stop,Stop,East
2,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,14,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,14,Stop,South,Stop,Stop,South
4,9,0,1,1,1,4,14,Stop,South,Stop,Stop,South
4,8,1,1,1,1,4,13,Stop,South,Stop,Stop,South
4,7,1,1,1,1,4,13,Stop,South,Stop,Stop,South
4,6,1,1,1,1,3,13,Stop,West,Stop,Stop,West
4,5,1,1,1,1,3,14,Stop,North,Stop,Stop,North
3,5,1,1,1,1,3,13,Stop,North,Stop,Stop,North
3,6,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,7,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,7,1,1,1,1,1,12,Stop,North,Stop,Stop,North
1,7,1,1,1,0,2,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,3,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,11,Stop,South,Stop,Stop,South
3,7,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,6,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,6,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,7,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,8,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,9,0,1,1,1,4,11,Stop,South,Stop,Stop,South12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,7,South,North,South,Stop,South
13,11,1,1,1,1,11,7,West,West,West,Stop,West
13,10,1,1,1,1,10,7,West,West,West,Stop,West
12,10,1,1,1,1,10,6,West,West,West,Stop,West
11,10,1,1,1,1,9,6,West,West,West,Stop,West
10,10,1,1,1,1,9,6,West,West,South,Stop,South
9,10,1,1,1,1,8,6,West,West,West,Stop,West
9,9,1,1,1,1,8,7,West,West,South,Stop,South
8,9,1,1,1,1,7,7,West,West,West,Stop,West
8,8,1,1,1,1,8,7,West,West,South,Stop,South
7,8,1,1,1,1,8,8,West,West,East,Stop,East
7,7,1,1,1,1,7,8,South,North,North,Stop,North
8,7,1,1,1,1,7,8,West,West,West,Stop,West
8,8,1,1,1,1,4,3,West,West,Stop,Stop,West
7,8,1,1,1,1,4,4,West,West,Stop,Stop,West
6,8,1,1,1,1,5,4,South,West,Stop,Stop,South
5,8,1,1,1,1,5,5,South,West,Stop,Stop,South
5,7,1,1,1,1,2,13,Stop,West,Stop,Stop,West
5,6,1,1,1,1,3,13,Stop,West,Stop,Stop,West
4,6,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,6,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,6,1,1,1,1,3,14,Stop,East,Stop,Stop,East
2,7,1,1,1,1,2,14,Stop,North,Stop,Stop,North
3,7,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,1,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
3,8,1,1,1,1,2,11,Stop,West,Stop,Stop,West
3,7,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,7,1,1,1,1,2,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,11,Stop,West,Stop,Stop,West
3,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,11,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,11,Stop,South,Stop,Stop,South
3,7,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,6,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,6,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,7,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,4,11,Stop,North,Stop,Stop,North
3,8,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,12,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,13,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,14,Stop,East,Stop,Stop,East
3,9,0,1,1,1,4,14,Stop,South,Stop,Stop,South
4,9,0,1,1,1,4,13,Stop,South,Stop,Stop,South
4,8,1,1,1,1,4,13,Stop,South,Stop,Stop,South
4,7,1,1,1,1,4,12,Stop,South,Stop,Stop,South
4,6,1,1,1,1,4,12,Stop,South,Stop,Stop,South
4,5,1,1,1,1,4,12,Stop,South,Stop,Stop,South
4,4,1,1,1,1,4,12,Stop,East,Stop,Stop,East
4,3,1,0,1,1,3,12,Stop,North,Stop,Stop,North
5,3,1,0,1,1,3,12,Stop,West,Stop,Stop,West
5,4,1,1,1,1,3,13,Stop,West,Stop,Stop,West
4,4,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,4,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,5,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,6,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,6,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,7,1,1,1,1,5,12,Stop,East,Stop,Stop,East
4,8,1,1,1,1,5,11,Stop,North,Stop,Stop,North
5,8,1,1,1,1,4,11,Stop,West,Stop,Stop,West
5,9,0,1,1,1,3,11,Stop,West,Stop,Stop,West
4,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,5,12,Stop,East,Stop,Stop,East
4,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
5,8,1,1,1,1,3,12,Stop,West,Stop,Stop,West
5,9,0,1,1,1,3,13,Stop,West,Stop,Stop,West
4,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,14,Stop,South,Stop,Stop,South
3,7,1,1,1,1,2,14,Stop,West,Stop,Stop,West
3,6,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,6,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,7,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,13,Stop,South,Stop,Stop,South
3,7,1,1,1,1,3,13,Stop,South,Stop,Stop,South
3,6,1,1,1,1,3,14,Stop,South,Stop,Stop,South
3,5,1,1,1,1,3,14,Stop,South,Stop,Stop,South
3,4,1,1,1,1,3,14,Stop,East,Stop,Stop,East
3,3,1,0,1,1,2,14,Stop,North,Stop,Stop,North
4,3,1,0,1,1,2,14,Stop,West,Stop,Stop,West
4,4,1,1,1,1,1,14,Stop,West,Stop,Stop,West
3,4,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,4,1,1,1,1,2,13,Stop,North,Stop,Stop,North
1,4,1,1,1,0,2,12,Stop,North,Stop,Stop,North
1,5,1,1,1,0,2,11,Stop,North,Stop,Stop,North
1,6,1,1,1,0,1,11,Stop,North,Stop,Stop,North
1,7,1,1,1,0,2,11,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,12,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,3,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
3,8,1,1,1,1,3,12,Stop,South,Stop,Stop,South
3,7,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,6,1,1,1,1,3,12,Stop,North,Stop,Stop,North
4,6,1,1,1,1,2,12,Stop,West,Stop,Stop,West
4,7,1,1,1,1,2,12,Stop,West,Stop,Stop,West
3,7,1,1,1,1,3,12,Stop,North,Stop,Stop,North
2,7,1,1,1,1,4,12,Stop,East,Stop,Stop,East
2,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,11,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
4,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
5,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
5,8,1,1,1,1,1,12,Stop,West,Stop,Stop,West
4,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,12,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
2,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,7,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,7,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,11,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,12,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,8,1,1,1,1,2,12,Stop,West,Stop,Stop,West
3,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,3,13,Stop,East,Stop,Stop,East
2,8,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,14,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,13,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,13,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
3,9,0,1,1,1,4,13,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,13,Stop,West,Stop,Stop,West
4,8,1,1,1,1,4,13,Stop,North,Stop,Stop,North
3,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,9,0,1,1,1,4,12,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,12,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,8,1,1,1,1,3,11,Stop,East,Stop,Stop,East
3,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
4,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,12,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,8,1,1,1,1,2,12,Stop,East,Stop,Stop,East
2,9,0,1,1,1,2,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,2,12,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,1,13,Stop,West,Stop,Stop,West
2,9,0,1,1,1,1,14,Stop,South,Stop,Stop,South
1,9,0,1,1,0,2,14,Stop,East,Stop,Stop,East
1,8,1,1,1,0,2,13,Stop,North,Stop,Stop,North
2,8,1,1,1,1,3,13,Stop,East,Stop,Stop,East
2,9,0,1,1,1,3,12,Stop,South,Stop,Stop,South
3,9,0,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,13,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,13,Stop,East,Stop,Stop,East
4,9,0,1,1,1,5,13,Stop,South,Stop,Stop,South
5,9,0,1,1,1,5,12,Stop,South,Stop,Stop,South
5,8,1,1,1,1,5,13,Stop,South,Stop,Stop,South
5,7,1,1,1,1,5,13,Stop,South,Stop,Stop,South12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,12,South,East,South,East,East
13,11,1,1,1,1,13,12,South,East,South,North,North
14,11,1,1,1,1,13,11,West,West,West,West,West
14,12,1,1,1,1,12,11,West,West,South,West,West
13,12,1,1,1,1,12,10,West,West,South,South,South
12,12,1,1,1,1,11,10,West,West,West,West,West
12,11,1,1,1,1,10,10,West,West,West,West,West
11,11,1,1,1,1,11,10,West,West,South,South,South
10,11,1,1,1,1,12,10,West,West,East,East,East
10,10,1,1,1,1,12,10,South,North,South,East,East
11,10,1,1,1,1,12,6,South,North,South,Stop,South
12,10,1,1,1,1,12,6,West,West,South,Stop,South
12,9,1,1,1,1,11,6,West,West,West,Stop,West
12,8,1,1,1,1,11,5,West,West,South,Stop,South
11,8,1,1,1,1,11,4,West,West,South,Stop,South
11,7,1,1,1,1,10,4,West,West,West,Stop,West
11,6,1,1,1,1,10,3,West,West,South,Stop,South
10,6,1,1,1,1,10,4,West,West,South,Stop,South
10,5,1,1,1,1,7,3,West,West,Stop,Stop,West
10,4,1,1,1,1,8,3,West,West,Stop,Stop,West
9,4,1,1,1,1,9,3,South,West,Stop,Stop,South
8,4,1,1,1,1,9,4,East,East,Stop,Stop,East
8,3,1,0,1,1,5,9,Stop,North,Stop,Stop,North
9,3,1,0,1,1,6,9,Stop,West,Stop,Stop,West
9,4,1,1,1,1,6,10,Stop,West,Stop,Stop,West
8,4,1,1,1,1,6,11,Stop,West,Stop,Stop,West
7,4,1,1,1,1,7,11,Stop,North,Stop,Stop,North
6,4,1,1,1,1,7,10,Stop,East,Stop,Stop,East
6,5,1,1,1,1,7,10,Stop,North,Stop,Stop,North
7,5,1,1,1,1,7,9,Stop,North,Stop,Stop,North
7,6,1,1,1,1,6,9,Stop,West,Stop,Stop,West
7,7,1,1,1,1,6,8,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,6,South,North,East,Stop,East
13,11,1,1,1,1,14,6,South,North,South,Stop,South
14,11,1,1,1,1,15,6,West,West,East,Stop,East
14,10,1,1,1,1,16,6,South,North,East,Stop,East
15,10,1,1,1,1,15,6,South,North,South,Stop,South
16,10,1,1,1,1,14,6,West,West,West,Stop,West
16,9,1,1,1,1,14,5,West,West,West,Stop,West
15,9,1,1,1,1,13,5,West,West,West,Stop,West
14,9,1,1,1,1,12,5,West,West,West,Stop,West
13,9,1,1,1,1,11,5,West,West,West,Stop,West
12,9,1,1,1,1,10,5,West,West,West,Stop,West
11,9,1,1,1,1,10,4,West,West,South,Stop,South
10,9,1,1,1,1,10,4,West,West,South,Stop,South
10,8,1,1,1,1,10,4,West,West,South,Stop,South
10,7,1,1,1,1,10,3,West,West,South,Stop,South
10,6,1,1,1,1,9,3,West,West,West,Stop,West
10,5,1,1,1,1,10,3,West,West,South,Stop,South
9,5,1,1,1,1,9,3,West,West,South,Stop,South
9,4,1,1,1,1,5,3,West,West,Stop,Stop,West
9,3,1,0,1,1,6,3,West,West,Stop,Stop,West
8,3,1,0,1,1,5,14,Stop,North,Stop,Stop,North
7,3,1,0,1,1,6,14,Stop,West,Stop,Stop,West
7,4,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,4,1,1,1,1,6,12,Stop,North,Stop,Stop,North
6,5,1,1,1,1,6,11,Stop,North,Stop,Stop,North
6,6,1,1,1,1,6,10,Stop,North,Stop,Stop,North
6,7,1,1,1,1,7,10,Stop,East,Stop,Stop,East
6,8,1,1,1,1,8,10,Stop,East,Stop,Stop,East
7,8,1,1,1,1,7,10,Stop,North,Stop,Stop,North
8,8,1,1,1,1,7,9,Stop,West,Stop,Stop,West
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,13,South,East,East,North,North
13,11,1,1,1,1,14,13,West,West,East,East,East
13,12,1,1,1,1,15,8,South,South,East,Stop,East
14,12,1,1,1,1,15,9,South,South,South,Stop,South
15,12,1,1,1,1,14,9,West,West,West,Stop,West
15,11,1,1,1,1,14,9,West,West,South,Stop,South
14,11,1,1,1,1,5,11,West,West,Stop,Stop,West
14,10,1,1,1,1,5,12,West,West,Stop,Stop,West
13,10,1,1,1,1,5,13,West,West,Stop,Stop,West
12,10,1,1,1,1,7,4,West,West,Stop,Stop,West
11,10,1,1,1,1,6,4,West,West,Stop,Stop,West
10,10,1,1,1,1,7,4,West,West,Stop,Stop,West
9,10,1,1,1,1,7,5,West,West,Stop,Stop,West
